ItemGenre	DetailType	ParticularType	ÎåÐÐÊôÐÔ	µÈ¼¶	ÒøÁ½	¸£Ôµ	Í­Ç®	»ý·Ö	½ð±Ò	¹±Ï×¶È	ÈÙÓþµã	½ð±Ò»ý·Ö	½ð±Ò¹ºÎï·µ»¹µÄ½ð±Ò»ý·Ö	Í³Ò»¼Û¸ñ»õ±ÒÀàÐÍ	Í³Ò»¼Û¸ñ½ð¶î	ÊÇ·ñ×ö½»Ò×¼ÇÂ¼	ÉÌÆ·ÏÖ¼Û	´ÙÏú¿ªÊ¼Ê±¼ä	´ÙÏú½áÊøÈÕÆÚ	ÏúÊÛ¿ªÊ¼Ê±¼ä	ÏúÊÛ½áÊøÈÕÆÚ	±£ÖµÆÚ£¨·ÖÖÓ£¬ÏÖÊµÊ±¼ä£©	Ê¹ÓÃÆÚ£¨·ÖÖÓ£¬ÔÚÏßÊ±¼ä£©	ÏûºÄÀàÐÍ(0-Ò»´Î;1-ÎÞÏÞ´Î)	µÀ¾ßÃû³Æ£¨±ØÐë·Å×îºó£¬³ÌÐò²»¶Á£©
0	11	168	0	1						410						1									Ò×ÈÝÃæ¾ß-ºÚÐÜ
0	11	295	0	1						490						1									Ò×ÈÝÃæ¾ß-¹ÖÈË
0	11	296	0	1						490						1									Ò×ÈÝÃæ¾ß-Ä¾ÈË
0	11	297	0	1						490						1									Ò×ÈÝÃæ¾ß-Í­ÈË
0	11	298	0	1						490						1									Ò×ÈÝÃæ¾ß-Å®´Ì¿Í
0	11	299	0	1						490						1									Ò×ÈÝÃæ¾ß-Äá¹ÃÇåºÍ
0	11	300	0	1						490						1									Ò×ÈÝÃæ¾ß-ÃîÒþ
0	11	301	0	1						490						1									Ò×ÈÝÃæ¾ß-Ò¶±ùºÛ
0	11	170	0	1						410						1									Ò×ÈÝÃæ¾ß-Ñï×Óöù
0	11	171	0	1						410						1									Ò×ÈÝÃæ¾ß-»ðòáòæ
0	11	173	0	1						410						1									Ò×ÈÝÃæ¾ß-ÂÌÉ«òþÉß
0	11	302	0	1						490						1									Ò×ÈÝÃæ¾ß-ÇØÒÐ·ç
0	11	303	0	1						490						1									Ò×ÈÝÃæ¾ß-Ð»ÔÆÂÜ
0	11	304	0	1						490						1									Ò×ÈÝÃæ¾ß-ÇàÁ«×Ó
0	11	305	0	1						490						1									Ò×ÈÝÃæ¾ß-Í¯Ï¦ÑÕ
0	11	306	0	1						490						1									Ò×ÈÝÃæ¾ß-ÎºÁËÎÌ
0	11	307	0	1						490						1									Ò×ÈÝÃæ¾ß-Õ½¶·ºÍÉÐ
0	11	308	0	1						490						1									Ò×ÈÝÃæ¾ß-ÂÞ¿ïÉú
0	11	174	0	1						410						1									Ò×ÈÝÃæ¾ß-½ð»·òþÉß
0	11	175	0	1						410						1									Ò×ÈÝÃæ¾ß-³àÁ·òþÉß
0	11	184	0	1						410						1									Ò×ÈÝÃæ¾ß-â¦áû
0	11	309	0	1						490						1									Ò×ÈÝÃæ¾ß-ÌÆ³ð
0	11	310	0	1						490						1									Ò×ÈÝÃæ¾ß-ÌÆÏÐ
0	11	311	0	1						490						1									Ò×ÈÝÃæ¾ß-ÌÆÔÆ
0	11	312	0	1						490						1									Ò×ÈÝÃæ¾ß-ÌÆÒ°
0	11	313	0	1						490						1									Ò×ÈÝÃæ¾ß-ÏÄ³Ï
0	11	314	0	1						490						1									Ò×ÈÝÃæ¾ß-ºÚÃæÀÉ¾ý
0	11	315	0	1						490						1									Ò×ÈÝÃæ¾ß-ÍÀÒì
0	11	185	0	1						410						1									Ò×ÈÝÃæ¾ß-ä½ÐÜ
0	11	186	0	1						410						1									Ò×ÈÝÃæ¾ß-ÁéÃ¨
0	11	187	0	1						410						1									Ò×ÈÝÃæ¾ß-²ØÓòºï
0	11	316	0	1						490						1									Ò×ÈÝÃæ¾ß-Õ½¶·Äá¹Ã
0	11	317	0	1						490						1									Ò×ÈÝÃæ¾ß-½ð¹ú¹ÙÔ±
0	11	318	0	1						490						1									Ò×ÈÝÃæ¾ß-Áú°Ë
0	11	319	0	1						490						1									Ò×ÈÝÃæ¾ß-ÁÎáª
0	11	320	0	1						490						1									Ò×ÈÝÃæ¾ß-·ïôâÈç
0	11	321	0	1						490						1									Ò×ÈÝÃæ¾ß-Ðì×ÔÁ¦
0	11	322	0	1						490						1									Ò×ÈÝÃæ¾ß-½£Ê®Èý
0	11	188	0	1						410						1									Ò×ÈÝÃæ¾ß-»ÒÒ¶ºï
0	11	189	0	1						410						1									Ò×ÈÝÃæ¾ß-ºÚÒ¶ºï
0	11	191	0	1						410						1									Ò×ÈÝÃæ¾ß-²ò
0	11	323	0	1						490						1									Ò×ÈÝÃæ¾ß-Ñà¾Å
0	11	324	0	1						490						1									Ò×ÈÝÃæ¾ß-ÅíÁ¬µÂ
0	11	325	0	1						490						1									Ò×ÈÝÃæ¾ß-Áõ·ÉÁú
0	11	326	0	1						490						1									Ò×ÈÝÃæ¾ß-ÄªÐ¡Ó¨
0	11	327	0	1						490						1									Ò×ÈÝÃæ¾ß-Ì·ÈýÍÈ
0	11	328	0	1						490						1									Ò×ÈÝÃæ¾ß-ÉñÃØÖÐÄêÄÐ×Ó
0	11	329	0	1						490						1									Ò×ÈÝÃæ¾ß-ÁúÎå
0	11	192	0	1						410						1									Ò×ÈÝÃæ¾ß-Ñ©¹Ö
0	11	193	0	1						410						1									Ò×ÈÝÃæ¾ß-¸òó¡
0	11	196	0	1						410						1									Ò×ÈÝÃæ¾ß-Ð«×Ó
0	11	330	0	1						490						1									Ò×ÈÝÃæ¾ß-Â·³¤Ìì
0	11	331	0	1						490						1									Ò×ÈÝÃæ¾ß-ÎäÁÖÈËÎï
0	11	332	0	1						490						1									Ò×ÈÝÃæ¾ß-ÅËÈçÁú
0	11	333	0	1						490						1									Ò×ÈÝÃæ¾ß-ÃÉ¹ÅÎäÊ¿
0	11	334	0	1						490						1									Ò×ÈÝÃæ¾ß-Ë®Ôô
0	11	335	0	1						490						1									Ò×ÈÝÃæ¾ß-ºÉ»¨µÁ
0	11	336	0	1						490						1									Ò×ÈÝÃæ¾ß-Áú×·Îè
0	11	337	0	1						660						1									Ò×ÈÝÃæ¾ß-ÁÎ¶¨
0	11	197	0	1						410						1									Ò×ÈÝÃæ¾ß-Ö©Öë
0	11	198	0	1						410						1									Ò×ÈÝÃæ¾ß-òÚò¼
6	1	1266	0	1			50									1	1					43200			Ð¡µþµÄ»Ø³Ç·û
6	1	438	0	1			10									1	6					43200			´óµþµÄ»Ø³Ç·û
6	1	1062	0	1	50000											1									ÁÄÌìÊÒÐø·Ñ¿¨
16	141	1	2	10							1000000					1									±±¾©Ö®ÃÎ
16	142	1	3	10							1000000					1									¶´²ìÖ®°×½ðµñÁú½ä
16	394	1	4	10							3000					1									[ÁªÈü]°²°îÖ®¾Õ»¨Ê¯Ö¸»·
16	395	1	2	8							2000					1									[ÁªÈü]°²°îÖ®Ìï»ÆÊ¯ÓñÅå
16	396	1	1	8							2000					1									[ÁªÈü]°²°îÖ®¼¦ÑªÊ¯½äÖ¸
16	397	1	3	8							2000					1									[·ÂÖÆµÄ]¶¨¹úÖ®ÇàÉ´³¤ÉÀ
16	389	1	0	8							2000					1									[ÁªÈü]¶¨¹úÖ®ÎÙÉ°·¢¹Ú
16	390	1	2	9							2000					1									[ÁªÈü]¶¨¹úÖ®³à¾îÈíÑ¥
16	391	1	1	8							2000					1									[ÁªÈü]¶¨¹úÖ®×ÏÌÙ»¤Íó
16	392	1	3	8							2000					1									[ÁªÈü]¶¨¹úÖ®Òø²ÏÑü´ø
16	393	1	4	8							2000					1									[ÁªÈü]°²°îÖ®±ù¾§Ê¯ÏîÁ´
6	1	26	0	1							2000					1									ÎäÁÖÃØ¼®
6	1	22	0	1							2000					1									Ï´Ëè¾­
16	216	1	4	10							1500					1									[·ÂÖÆµÄ]°²°îÖ®¾Õ»¨Ê¯Ö¸»·
16	217	1	2	8							500					1									[·ÂÖÆµÄ]°²°îÖ®Ìï»ÆÊ¯ÓñÅå
16	218	1	1	8							300					1									[·ÂÖÆµÄ]°²°îÖ®¼¦ÑªÊ¯½äÖ¸
16	219	1	3	8							500					1									[ËÎ½ð]ÃÎÁúÖ®Õý»ÆÉ®Ã±
16	398	1	0	8							300					1									[·ÂÖÆµÄ]¶¨¹úÖ®ÎÙÉ°·¢¹Ú
16	399	1	2	9							500					1									[·ÂÖÆµÄ]¶¨¹úÖ®³à¾îÈíÑ¥
16	400	1	1	8							60					1									[·ÂÖÆµÄ]¶¨¹úÖ®×ÏÌÙ»¤Íó
16	401	1	3	8							50					1									[·ÂÖÆµÄ]¶¨¹úÖ®Òø²ÏÑü´ø
16	402	1	4	8							50					1									[¼«Æ·µÄ]¶¨¹úÖ®ÇàÉ´³¤ÉÀ
0	10	6	0	1							20000					1									±¼Ïü
6	1	1254	0	1										11	600	1									»Æ½ðÎäÁÖÈÙÓþÁî
6	1	1255	0	1										11	120	1									°×ÒøÎäÁÖÈÙÓþÁî
6	1	1256	0	1										11	60	1									ÇàÍ­ÎäÁÖÈÙÓþÁî
6	1	1257	0	1										11	12	1									ºÚÌúÎäÁÖÈÙÓþÁî
0	11	394	0	1			10									1				20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(ºì)
0	11	395	0	1			10									1				20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(ºì)
0	11	396	0	1			10									1				20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ÂÌ)
0	11	397	0	1			10									1				20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(À¶)
0	11	398	0	1			10									1				20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(·Û)
0	11	399	0	1			10									1				20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(°×)
0	11	400	0	1			10									1				20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(»Æ)
0	11	401	0	1			10									1				20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(À¶)
0	11	402	0	1			10									1				20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(·Û)
0	11	403	0	1			10									1				20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(°×)
0	11	404	0	1			10									1				20061222	20070114				Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(»Æ)
0	11	405	0	1			5									1				20061222	20070114				Ò×ÈÝÃæ¾ß-Ñ±Â¹
6	1	1328	0	1	1000000											1									×£¸£¿¨1
6	1	1329	0	1	1000000											1									×£¸£¿¨2
6	1	1330	0	1	1000000											1									×£¸£¿¨3
6	1	1331	0	1	1000000											1									×£¸£¿¨4
6	1	1332	0	1	1000000											1									×£¸£¿¨5
0	11	201	0	1			3									1				20070202	20070225				½ÚÈÕÃæ¾ß-´óÍ·ÍÞÍÞ
0	11	202	0	1			3									1				20070202	20070225				½ÚÈÕÃæ¾ß-ÎèÄÏÊ¨×Ó
0	11	203	0	1			3									1				20070202	20070225				½ÚÈÕÃæ¾ß-Îè±±Ê¨×Ó
0	11	204	0	1			1									1				20070202	20070225				½ÚÈÕÃæ¾ß-ÎèÁúÖé
0	11	205	0	1			1									1				20070202	20070225				½ÚÈÕÃæ¾ß-ÎèÁúÍ·
0	11	206	0	1			1									1				20070202	20070225				½ÚÈÕÃæ¾ß-ÎèÁúÉí
0	11	207	0	1			1									1				20070202	20070225				½ÚÈÕÃæ¾ß-ÎèÁúÎ²
6	1	1346	0	1	1200000											1									ÐÂÄêºØ¿¨1
6	1	1347	0	1	1200000											1									ÐÂÄêºØ¿¨2
6	1	1348	0	1	1200000											1									ÐÂÄêºØ¿¨3
6	1	1349	0	1	1200000											1									ÐÂÄêºØ¿¨4
6	1	1373	0	1			2									1									°×¾ÔÍèÀñ°ü
6	1	130	0	1			2									1									´ó°×¾ÔÍè
6	1	1157	0	1			2									1									ÌØÐ§´ó°×¾ÔÍè
6	1	1374	0	1			2									1									¼¼ÄÜ°×¾ÔÍèÀñ°ü
6	1	977	0	1			2									1									¼¼ÄÜ´ó°×¾ÔÍè
6	1	1182	0	1			10									1	7	20070922	20071014						ÌØÐ§¼¼ÄÜ´ó°×¾ÔÍè
6	1	1376	0	1	1000000		1									1				20070314	20070321				½ðÊ¯vn
6	1	1436	0	1			1									1				20070611	20070701				²£Á§Ö½
6	1	1181	0	1			3									1	2	20120220	20151014						ÌØÐ§ÏÉ²ÝÂ¶
0	11	338	0	1			2									1									Ò×ÈÝÃæ¾ß-Âä¹â
0	11	339	0	1			2									1									Ò×ÈÝÃæ¾ß-ÒøÑÀ
0	11	340	0	1			2									1									Ò×ÈÝÃæ¾ß-Ëªµ¶
0	11	341	0	1			2									1									Ò×ÈÝÃæ¾ß-Àä¹­
0	11	342	0	1			2									1									Ò×ÈÝÃæ¾ß-º®Ç¹
0	11	343	0	1			2									1									Ò×ÈÝÃæ¾ß-±¼À×
0	11	344	0	1			2									1									Ò×ÈÝÃæ¾ß-¶À²½
0	11	345	0	1			2									1									Ò×ÈÝÃæ¾ß-½µ´¸
0	11	346	0	1			2									1									Ò×ÈÝÃæ¾ß-³àÕÆ
0	11	347	0	1			2									1									Ò×ÈÝÃæ¾ß-ÀÇ°ô
0	11	348	0	1			2									1									Ò×ÈÝÃæ¾ß-²½Ïù³¾
0	11	349	0	1			2									1									Ò×ÈÝÃæ¾ß-ÇÇ¶¦Ìì
0	11	350	0	1			2									1									Ò×ÈÝÃæ¾ß-µóÒ×µ¶
0	11	351	0	1			2									1									Ò×ÈÝÃæ¾ß-Î÷ÃÅÎÞ½ä
0	11	352	0	1			2									1									Ò×ÈÝÃæ¾ß-ºòÆò½£
0	11	353	0	1			2									1									Ò×ÈÝÃæ¾ß-Ó¦Ð¥·ç
0	11	354	0	1			2									1									Ò×ÈÝÃæ¾ß-Ô¬ÄîÏ¦
0	11	355	0	1			2									1									Ò×ÈÝÃæ¾ß-ñÒÌìÃõ
0	11	139	0	1			3									1									Ò×ÈÝÃæ¾ß-ÕÅ×ÚÕý
0	11	141	0	1			3									1									Ò×ÈÝÃæ¾ß-ÁøÇàÇà
0	11	142	0	1			3									1									Ò×ÈÝÃæ¾ß-ÉÈ¿Í
0	11	143	0	1			5									1									Ò×ÈÝÃæ¾ß-À¶ÒÁÒÁ
0	11	144	0	1			5									1									Ò×ÈÝÃæ¾ß-¹Å°Ø
0	11	145	0	1			5									1									Ò×ÈÝÃæ¾ß-µÀÇåÕæÈË
0	11	146	0	1			5									1									Ò×ÈÝÃæ¾ß-Ò®ÂÉ±ÙÀë
0	11	147	0	1			5									1									Ò×ÈÝÃæ¾ß-ÍêÑÕÑ©ÒÂ
0	11	148	0	1			5									1									Ò×ÈÝÃæ¾ß-¶ËÄ¾î£
0	11	149	0	1			5									1									Ò×ÈÝÃæ¾ß-ÖÓÁéÐã
0	11	150	0	1			5									1									Ò×ÈÝÃæ¾ß-ºÎÁ¯Æ®
0	11	151	0	1			5									1									Ò×ÈÝÃæ¾ß-ÃÏ²×ÀË
0	11	208	0	1			5									1									Ò×ÈÝÃæ¾ß-Íõ×ô
0	11	209	0	1			5									1									ÎïÆ·²»´æÔÚ
0	11	210	0	1			5									1									ÎïÆ·²»´æÔÚ
0	11	211	0	1			5									1									ÎïÆ·²»´æÔÚ
0	11	212	0	1			5									1									ÎïÆ·²»´æÔÚ
0	11	213	0	1			5									1									ÎïÆ·²»´æÔÚ
0	11	214	0	1			5									1									ÎïÆ·²»´æÔÚ
0	11	215	0	1			5									1									ÎïÆ·²»´æÔÚ
0	11	216	0	1			5									1									ÎïÆ·²»´æÔÚ
0	11	217	0	1			5									1									ÎïÆ·²»´æÔÚ
0	11	260	0	1			5									1									Ò×ÈÝÃæ¾ß-ÏÄ³Ï
0	11	261	0	1			5									1									Ò×ÈÝÃæ¾ß-ËÕ´ÊÜ°
0	11	262	0	1			5									1									Ò×ÈÝÃæ¾ß-ÌÆÌìÐÄ
0	11	238	0	1			5									1									Ò×ÈÝÃæ¾ß-³ÉÄêÀ×½£
0	11	239	0	1			5									1									Ò×ÈÝÃæ¾ß-³ÉÄêÐ¦Ëª
0	11	240	0	1			5									1									Ò×ÈÝÃæ¾ß-³ÉÄê»ðÈÐ
0	11	241	0	1			5									1									Ò×ÈÝÃæ¾ß-³ÉÄêº£ÌÄ
0	11	242	0	1			5									1									Ò×ÈÝÃæ¾ß-³ÉÄê½ð·æ
0	11	233	0	1			5									1									Ò×ÈÝÃæ¾ß-ÇàÄêÀ×½£
0	11	234	0	1			5									1									Ò×ÈÝÃæ¾ß-ÇàÄêÐ¦Ëª
0	11	235	0	1			5									1									Ò×ÈÝÃæ¾ß-ÇàÄê»ðÈÐ
0	11	236	0	1			5									1									Ò×ÈÝÃæ¾ß-ÇàÄêº£ÌÄ
0	11	237	0	1			5									1									Ò×ÈÝÃæ¾ß-ÇàÄê½ð·æ
0	11	223	0	1			6									1									Ò×ÈÝÃæ¾ß-ÉÙÄêÀ×½£
0	11	224	0	1			6									1									Ò×ÈÝÃæ¾ß-ÉÙÄêÐ¦Ëª
0	11	225	0	1			6									1									Ò×ÈÝÃæ¾ß-ÉÙÄê»ðÈÐ
0	11	226	0	1			6									1									Ò×ÈÝÃæ¾ß-ÉÙÄêº£ÌÄ
0	11	227	0	1			6									1									Ò×ÈÝÃæ¾ß-ÉÙÄê½ð·æ
0	11	384	0	1			4									1									Ò×ÈÝÃæ¾ß-µ¶Ë«·ï
0	11	385	0	1			4									1									Ò×ÈÝÃæ¾ß-Ä½ÈÝÑà
0	11	386	0	1			4									1									Ò×ÈÝÃæ¾ß-×ÏÏÀ
0	11	387	0	1			4									1									Ò×ÈÝÃæ¾ß-°×Ê¯µÀ³¤
0	11	388	0	1			4									1									Ò×ÈÝÃæ¾ß-¿ªÊ¯´óÊ¦
0	11	389	0	1			4									1									Ò×ÈÝÃæ¾ß-ÌÆÉñ
0	11	390	0	1			4									1									Ò×ÈÝÃæ¾ß-ÔÂÒ£Ò£
0	11	391	0	1			4									1									Ò×ÈÝÃæ¾ß-ÑàÕÔ
0	11	392	0	1			4									1									Ò×ÈÝÃæ¾ß-Áø·ÉÑÌ
0	11	199	0	1			2									1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(ºì)
0	11	200	0	1			3									1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(ºì)
0	11	393	0	1			6									1									Ò×ÈÝÃæ¾ß-ÁúÊ®ÈýÒ¯
0	11	199	0	1			6									1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(ºì)
0	11	200	0	1			6									1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(ºì)
0	11	201	0	1			6									1									½ÚÈÕÃæ¾ß-´óÍ·ÍÞÍÞ
0	11	202	0	1			6									1									½ÚÈÕÃæ¾ß-ÎèÄÏÊ¨×Ó
0	11	203	0	1			6									1									½ÚÈÕÃæ¾ß-Îè±±Ê¨×Ó
0	11	204	0	1			6									1									½ÚÈÕÃæ¾ß-ÎèÁúÖé
0	11	205	0	1			8									1									½ÚÈÕÃæ¾ß-ÎèÁúÍ·
0	11	206	0	1			8									1									½ÚÈÕÃæ¾ß-ÎèÁúÉí
0	11	207	0	1			8									1									½ÚÈÕÃæ¾ß-ÎèÁúÎ²
0	11	244	0	1			8									1									Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀ¿Í
0	11	245	0	1			7									1									Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀÅ®
0	11	248	0	1			7									1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(À¶)
0	11	249	0	1			7									1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(×Ï)
0	11	250	0	1			7									1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ºì)
0	11	251	0	1			7									1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(»Æ)
0	11	252	0	1			7									1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(À¶)
0	11	253	0	1			7									1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(·Û)
0	11	254	0	1			7									1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(°×)
0	11	255	0	1			7									1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(»Æ)
0	11	256	0	1			7									1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(À¶)
0	11	257	0	1			7									1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(·Û)
0	11	258	0	1			7									1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(°×)
0	11	259	0	1			9									1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(»Æ)
6	1	1019	0	1						100						1									Õò°ïÖ®Ê¯
6	1	1019	0	2						200						1									Õò°ïÖ®Ê¯
6	1	1019	0	3						500						1									Õò°ïÖ®Ê¯
6	1	1019	0	4						1000						1									Õò°ïÖ®Ê¯
6	1	1019	0	5						2000						1									Õò°ïÖ®Ê¯
6	1	1019	0	6						5000						1									Õò°ïÖ®Ê¯
6	1	1019	0	7						10000						1									Õò°ïÖ®Ê¯
6	1	1019	0	8						20000						1									Õò°ïÖ®Ê¯
6	1	1019	0	9						40000						1									Õò°ïÖ®Ê¯
6	1	1019	0	10						70000						1									Õò°ïÖ®Ê¯
6	1	1633	0	1			1									1				20071208	20080113				ÎåÉ«±ù¾§
4	1317	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1318	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1319	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1320	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1321	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1322	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1323	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1324	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
4	1325	1	0	1	100000											1									ÔÉÊ¯ËéÆ¬
6	1	147	0	8			50									1									Ðþ¾§¿óÊ¯
6	1	1651	0	1			200									1									½õºÐVN
6	1	1665	0	1			4									1									ÌúÂÞººÀñ°ü
6	1	1660	0	1			1									1				20080202	20080302				ÕôÄê¸âÅä·½
6	1	1091	0	1	5000000		5									1									Ìì»úÁî
6	1	1673	0	1			20									1									ÆßÐÇ²Ý
6	1	1674	0	1			40									1									°ÙÄêÆßÐÇ²Ý
6	1	1675	0	1			60									1									Ç§ÄêÆßÐÇ²Ý
6	1	1760	0	1			1									1				20080611	20080713				´óÏ²Àñ°ü
6	1	1138	0	1			10									1									¾Õ»¨Ê¯ÀñºÐ
6	1	1137	0	1			10									1									±ùÊ¯½á¾§ÀñºÐ
6	1	1140	0	1			5									1									±ùó¸Ë¿ÀñºÐ
6	1	1141	0	1			2									1									¼¦ÑªÊ¯ÀñºÐ
6	1	1142	0	1			5									1									Âêè§ÀñºÐ
6	1	1139	0	1			10									1									ÔÉÌúËéÆ¬ÀñºÐ
6	1	1143	0	1			2									1									Ìï»ÆÊ¯ÀñºÐ
6	1	1763	0	1	5000											0									»ðÊ¯
6	1	1768	0	1				1800								0									»ðÖù
6	1	1769	0	1				1800								0									±ùÖù
6	1	1770	0	1				1800								0									¶¾Öù
6	1	1771	0	1				1800								0									À×Öù
6	1	1772	0	1				1800								0									½ðÖù
6	1	1800	0	1			1									1				20080905	20081005				ÉÍÔÂÀ¯Öò
4	979	1	0	1	20000000		20									1									½ðÏ¬
6	1	1835	0	1		1										1									¸£Ôµ¾§Ê¯
6	1	1833	0	1			1									1				20090116	20090117	20090216			½õÄÒÊÂ¼þ
6	1	1840	0	1			15									1				20081205	20090104	20090111			´ó±ù¾§
6	1	1891	0	1			1									1				20090116	20090215	20090216			Áù±¦Öé
4	489	1	0	1	200000											0									·çÁê¶ÉÁîÅÆ
6	1	1473	0	1			60									1	58								À×Ôóæm
6	1	1740	0	1			300									1	180								»ìãç¶¦
6	1	1746	0	1			200									1	100								·ïÃùé³
6	1	1987	0	1			15									1				20090322	20090419	20090420			±±¶·Ñ±ÂíÊõ
6	1	1988	0	1			5									1				20090322	20090419	20090420			Ìì¾§Ê¯
6	1	1308	0	1			6				40					1									²¹ÌìÊ¯ËéÆ¬£¨Ð¡£©
6	1	1309	0	1			30				200					1									²¹ÌìÊ¯ËéÆ¬£¨ÖÐ£©
6	1	1390	0	1			50									1									¡¶¼ÞÒÂÉñ¹¦-»ù´¡Æª¡·
6	1	2007	0	1			1									1				20090428	20090531				ÏÊÆÏÌÑ
6	1	2066	0	1			1									1				20090619	20090719	20090720			»ÆÆì
6	1	1670	0	1			500									1									ÃÅÅÉÐÅÎï
6	1	1671	0	1			500									1									ÑîçøµÄÐÅÎï
0	11	447	0	1			4	20000								1									Ò×ÈÝÃæ¾ß-ÔªË§
6	1	2115	0	1			2									1									º£ÁúÖé
6	1	2117	0	1			2									1									ÁúÑªÍè
6	1	2131	0	1			1									1				20090925	20091102	20091101			Ê§´«ÃØ·¨
6	1	2158	0	1			1									1				20070925	20070925	10080			Íò±¦Ïä
6	1	2176	0	1			1									1				20091113	20091130	20091207			À¶É«Ë®Ä«
6	1	2183	0	1			6									1									ÌìÐÇ°×¾ÔÍè
6	1	2207	0	1	1000000					1										20091211	20100124	20100125			Ê¥µ®ÖÖ×Ó
6	1	2208	0	1			2									1				20091211	20100124	20100125			»¬Ñ©°å
6	1	2196	0	1			1									1				20091216	20100124	20100125			ÐÄÔ¸ÐÇÐÇ
6	1	2401	0	1										3	4	1	3	20120220	20151014			10080			ÑªÕ½ÁîÆìÀñºÐ
6	1	2213	0	1										13	40	1						10080			¿ª¹âÕæ¾­
6	1	2214	0	1										13	80	1						10080			±Ù¹ÈÕæ¾­
6	1	2215	0	1										13	120	1						10080			ÈÚºÏÕæ¾­
6	1	2216	0	1										13	160	1						10080			ÐÄ¶¯Õæ¾­
6	1	2220	0	1										13	200	1						10080			½ðµ¤±¦Ïä
6	1	2126	0	1										13	330	1						10080			Ò»¼ÍÇ¬À¤·û
6	1	2219	0	1										13	360	1						10080			Ç¬À¤Ë«¾øÅå
6	1	2224	0	1										3	1	1				20100204	20100328	20100329			°ËØÔ·û
6	1	2230	0	1										3	1	1				20100204	20100314	20100315			Ò¬×Ó
6	1	2223	0	1										3	1	1				20100204	20100321	20100322			²ÆÂ»ºì°ü
6	1	2255	0	1										1	600000	1						10080			°×¹ÇÁî
6	1	2256	0	1										3	1	1						10080			ÌìÁúÁî
6	1	2265	0	1										3	80	1									ÍòÄêÎåÌ«»¨
6	1	2266	0	1										3	1	1						10080			°ÙÄêÕäÂ¶
6	1	2292	0	1										3	1	1				20100426	20100606	20100607			º¬½ðºÐ
6	1	2303	0	1										3	1	1				20100426	20100530	20100531			¼«Æ·²¼¾í
6	1	2359	0	1										3	1	1				20100610	20100627	20100628			°×½ðÇòÌ¥
6	1	2355	0	1										15	100	1									ÐþÌì½õÄÒ
6	1	2311	0	1										3	1	1									Óñ¹Þ
6	1	2317	0	1										15	100	1									ÊÔÁ¶Ìù
6	1	2398	0	1										3	3	1									ËÄº£åÐÒ£µ¤ÀñºÐ
6	1	2399	0	1										3	4	1									ÎåÖÞÁè¿Õµ¤ÀñºÐ
6	1	2400	0	1										3	5	1									¾ÅÌìÔÆÓÎµ¤ÀñºÐ
6	1	2402	0	1										3	1	1						1380			¸»¹ó½õºÐ
